sim_index,success,n_nodes,n_elems,coverage_percent,almen_MPa,V,D_mm,n_shots,pattern_mode,elapsed_s,error
458,True,2601,2500,65.64867338854856,-2453.002496,46.55943363088722,0.5182967672801506,77,uniform,2.7237313999794424,
459,True,2601,2500,72.92211250263047,-3009.626368,55.48545342712127,0.572002337690887,81,bimodal,2.574357500008773,
460,True,2601,2500,72.97885665147774,-2146.628736,25.633771772805456,0.8807694492215592,97,gradient,3.3642558000283316,
461,True,2601,2500,83.55583004941924,-3547.584256,54.65531940913791,0.6221182177071165,70,gradient,2.1768620999646373,
462,True,2601,2500,76.74393097547265,-4650.417664,55.7078316849657,0.6088588061102806,85,sparse,2.567566599987913,
463,True,2601,2500,77.53004633506934,-5197.681152,56.87598192711066,0.503267146891038,112,sparse,3.582799800031353,
464,True,2601,2500,64.28107336573022,-2958.751232,44.33888198577189,0.6293987572929913,107,uniform,3.2263696000445634,
465,True,2601,2500,26.89460772969334,-2756.730112,56.229362617916586,0.41656293899997493,49,gradient,1.5464831000426784,
466,True,2601,2500,20.058525559419316,-1701.49632,31.381389678585357,0.5179008134366627,37,sparse,1.381560699956026,
467,True,2601,2500,74.86395928864734,-3343.213312,43.5295569214004,0.7332164768323287,96,gradient,3.1432150999899022,
468,True,2601,2500,98.86640233115213,-5851.761664,52.80855847814142,0.9357704272044188,117,uniform,3.9812159999855794,
469,True,2601,2500,91.87735264173493,-3350.064384,42.677654662431266,0.9811403403978426,63,bimodal,1.9158070999546908,
470,True,2601,2500,41.11199491167113,-2057.186432,41.14453859869337,0.3808693336410877,88,bimodal,2.4615594999631867,
471,True,2601,2500,17.954628340019752,-1779.941504,38.94328044956756,0.3087767901985167,50,sparse,1.7042195000103675,
472,True,2601,2500,28.365024838791886,-2068.287232,43.86760299088478,0.6392259815323723,30,uniform,0.9420887000160292,
473,True,2601,2500,32.986227897261614,-2792.724224,51.97789772562099,0.5912382884556977,26,bimodal,0.87896170001477,
474,True,2601,2500,28.222343047545117,-2080.078976,52.9307768515267,0.5686455357442735,30,bimodal,1.1450141000095755,
475,True,2601,2500,58.45771727990816,-2276.456704,27.04752984687083,0.7694465844905428,50,sparse,1.5903240999905393,
476,True,2601,2500,12.006390377472954,-853.860288,26.362912111713563,0.605948813762611,24,uniform,0.6562268999987282,
477,True,2601,2500,71.629136027051,-3163.633408,54.39050275291888,0.7675868564258005,54,gradient,1.7589141000062227,
478,True,2601,2500,72.4853211408155,-2958.122496,40.465909331689915,0.540877752876779,116,bimodal,3.5241799000068568,
479,True,2601,2500,33.16414870295014,-1929.905408,34.0330630109312,0.7030426455468778,26,sparse,1.01597359997686,
480,True,2601,2500,90.17305875018809,-5846.197248,50.96222421324204,0.7340115326491925,103,sparse,3.2680843000416644,
481,True,2601,2500,75.95791191305621,-3899.030272,55.32923768030794,0.7707478235234673,47,sparse,1.5391790000139736,
482,True,2601,2500,51.26271801488343,-2948.348672,50.42532936805431,0.4509382487061613,111,sparse,3.6701907999813557,
483,True,2601,2500,43.74106416762219,-2066.655744,28.829251798266686,0.5225280598385373,93,gradient,2.9398108999594115,
484,True,2601,2500,49.83519751181349,-1883.011328,26.969082543789675,0.9411988209334714,49,bimodal,1.5054358000052162,
485,True,2601,2500,68.13188819311564,-3198.466304,43.91674058340246,0.5691808667047776,111,gradient,3.700546799984295,
486,True,2601,2500,95.09398603291021,-6029.103616,53.01849073092034,0.9940894221776782,48,random,1.5228019999922253,
487,True,2601,2500,44.15021593085932,-2651.83872,43.186662149468134,0.4629609667734956,107,gradient,3.2484809000161476,
488,True,2601,2500,12.352912074080303,-1344.253312,25.464286007422277,0.3113068235522888,92,gradient,2.8825654000393115,
489,True,2601,2500,44.682904133973665,-2007.45344,47.11366143049369,0.8753240735064804,24,bimodal,0.6660633000428788,
490,True,2601,2500,48.17791341824326,-2556.604416,35.36362196846214,0.523488732684677,110,uniform,3.5107568000094034,
491,True,2601,2500,98.9838232274592,-5869.554176,51.76265525454417,0.9711792094915241,105,uniform,3.7314438999746926,
492,True,2601,2500,83.7743633137682,-3714.231808,45.60675339639933,0.8310777057148402,79,bimodal,2.534189800033346,
493,True,2601,2500,53.134746242141716,-2496.924416,55.292885787488586,0.8285814141682295,30,random,0.9017628999426961,
494,True,2601,2500,85.43925444214499,-4380.520448,56.348581375838044,0.8631790740872647,73,gradient,2.27636929997243,
495,True,2601,2500,52.10403755314421,-2947.619072,46.49588564540515,0.8910799204661953,29,gradient,0.9095493999775499,
496,True,2601,2500,74.12792064836644,-3784.111104,57.415146539190275,0.5264723769353246,94,sparse,2.800628400000278,
497,True,2601,2500,72.45526763396416,-3223.3984,41.2432821517602,0.7392519091516316,92,gradient,3.15174520004075,
498,True,2601,2500,99.1882222119758,-5788.372992,52.20990314996672,0.9459859360117829,84,gradient,2.653531300020404,
499,True,2601,2500,90.07076534435416,-4173.28512,57.963604281564855,0.6483143384773977,96,uniform,2.9831496000406332,
